"eventDate","year","month","day","decimalLatitude","decimalLongitude","stateProvince","order","scientificName","vernacularName","individualCount"
"2010-07-22",2010,7,22,-38.8288,143.5286,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-12-13",2010,12,13,-37.6383,144.9677,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-26",2010,11,26,-37.473,145.271,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-10-01",2010,10,1,-38.3708,145.0008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",2
"2010-10-01",2010,10,1,-38.3708,145.0008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-12-01",2010,12,1,-38.3708,145.0008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-01-01",2011,1,1,-38.3708,145.0008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",2
"2011-02-01",2011,2,1,-38.3708,145.0008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-20",2010,11,20,-37.233,146.212,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",10
"2007-10-29",2007,10,29,-37.2245,148.8126,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-11-07",2007,11,7,-37.501,148.274,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-12-01",2010,12,1,-37.8887,145.3975,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-10",2011,2,10,-38.3646,143.2937,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-03-06",2008,3,6,-37.0727,148.5165,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2010-11-06",2010,11,6,-37.421,143.137,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2010-09-27",2010,9,27,-37.5873,145.1098,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-09-30",2010,9,30,-38.4806,144.0676,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-07-29",2010,7,29,-37.5654,145.0899,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-22",2010,11,22,-37.7527,145.1175,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2011-01-08",2011,1,8,-37.7554,145.7069,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2011-01-08",2011,1,8,-37.7359,145.7375,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2008-11-12",2008,11,12,-37.0733,148.4715,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2008-11-13",2008,11,13,-37.069,148.588,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-11-14",2008,11,14,-37.146,148.872,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-16",2011,2,16,-36.7037,146.8523,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2005-05-26",2005,5,26,-38.6693,145.6005,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2005-05-26",2005,5,26,-38.6693,145.6005,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-10-30",2007,10,30,-38.3011,145.6098,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-10-06",2007,10,6,-38.3791,144.1742,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-05-20",2010,5,20,-38.1075,145.1275,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-01-26",2011,1,26,-37.0742,148.4693,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2009-02-19",2009,2,19,-37.075,148.479,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2010-01-28",2010,1,28,-37.6548,146.3729,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-02-03",2010,2,3,-37.7073,146.2584,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-02-10",2010,2,10,-37.717,146.237,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-02-10",2010,2,10,-37.7162,146.2357,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-12-17",2010,12,17,-37.6707,146.2237,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",10
"2010-01-25",2010,1,25,-36.1468,145.8017,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",3
"2008-08-28",2008,8,28,-37.488,145.419,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.5487,145.4185,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.49,145.42,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.5372,145.4193,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.4831,145.4208,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.4554,145.4217,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.5464,145.4199,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.5351,145.4202,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.4679,145.4233,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.465,145.424,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-08-28",2008,8,28,-37.4633,145.4239,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-10-28",2008,10,28,-37.6615,145.3177,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-10-28",2008,10,28,-37.6636,145.3304,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-10-28",2008,10,28,-37.6618,145.3296,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-10-28",2008,10,28,-37.6652,145.3334,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-10-28",2008,10,28,-37.6696,145.3304,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-09-18",2010,9,18,-36.7941,145.0008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-02-05",2009,2,5,-37.1952,144.9747,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-03-07",2007,3,7,-37.6319,141.2717,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-03-07",2007,3,7,-37.6235,141.2105,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-13",2011,2,13,-36.591,145.936,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-14",2011,2,14,-36.59,145.927,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-20",2011,2,20,-36.627,145.915,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-22",2011,2,22,-36.59,145.927,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-24",2011,2,24,-36.6075,145.9245,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-24",2011,2,24,-36.6275,145.9348,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-26",2011,2,26,-36.6275,145.9348,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-03-01",2011,3,1,-36.59,145.93,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-03-01",2011,3,1,-36.59,145.927,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-11-09",2009,11,9,-36.7361,144.3322,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-10-08",2009,10,8,-37.7388,145.4127,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-04-08",2010,4,8,-37.2266,144.5008,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-06-08",2004,6,8,-34.6904,142.2416,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-11-15",2004,11,15,-34.6827,142.2445,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-16",2000,9,16,-37.9,144,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-11-03",2000,11,3,-37.7,144.3,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-26",2001,9,26,-38.383,144.317,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-04-11",2002,4,11,-38.35,143.98,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-17",2002,10,17,-37.867,144.283,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-12-12",2002,12,12,-37.88,144.15,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-02-12",2003,2,12,-38.133,144.233,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2003-12-17",2003,12,17,-38.383,144,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-08-18",2004,8,18,-38.383,143.983,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2005-10-12",2005,10,12,-38.35,143.99,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2005-12-14",2005,12,14,-38.355,143.985,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-03-13",2010,3,13,-37.759,148.799,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-02-20",2008,2,20,-37.1606,146.7523,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-02-20",2008,2,20,-37.1544,146.7624,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-06-12",2008,6,12,-37.2986,146.7363,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2010-03-02",2010,3,2,-37.4181,146.0269,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2009-09-10",2009,9,10,-35.735,144.911,"New South Wales","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-10-26",2009,10,26,-36.0157,146.2477,"New South Wales","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-04-13",2012,4,13,-38.3193,145.6234,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-09-02",2011,9,2,-36.1872,146.7065,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-06-04",2011,6,4,-37.9172,144.1897,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-03-19",2012,3,19,-37.4027,146.0308,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2012-07-07",2012,7,7,-36.1884,146.6547,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-05-22",2012,5,22,-38.7328,145.9446,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-06-20",2012,6,20,-38.3402,145.6145,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-06-16",2011,6,16,-38.4955,143.7026,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-10-22",2011,10,22,-38.3459,144.1479,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-08-15",2012,8,15,-38.6592,145.5846,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-08-15",2012,8,15,-38.615,145.603,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-02-29",2012,2,29,-36.623,145.086,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-06-16",2011,6,16,-38.4955,143.7026,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-04",2010,11,4,-36.483,145.777,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-06",2010,11,6,-37.358,145.754,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-06",2010,11,6,-37.368,145.757,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-01-13",2011,1,13,-37.317,145.944,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-04",2010,11,4,-37.3832,145.7623,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-10-31",2012,10,31,-38.395,142.479,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-09-20",2012,9,20,-38.6507,146.5732,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-10-26",2012,10,26,-38.8464,145.9839,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-12-08",2012,12,8,-38.4709,146.5652,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2011-12-27",2011,12,27,-38.4706,146.5631,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-01-10",2013,1,10,-36.1277,146.8303,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-12-05",2010,12,5,-38.366,144.049,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-12-05",2010,12,5,-38.361,144.063,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-12-05",2009,12,5,-38.435,144.103,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-12-13",2009,12,13,-38.435,144.103,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-01-04",2012,1,4,-38.495,144.137,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2009-11-30",2009,11,30,-38.372,144.191,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-12-06",2011,12,6,-38.427,144.753,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-22",2011,2,22,-38.1305,146.4269,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-01",2013,1,1,-37.7506,145.7024,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-03-18",2013,3,18,-38.4246,146.5681,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-01-09",2013,1,9,-38.8078,146.0202,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-01-30",2013,1,30,-38.8078,146.0202,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-08-23",2010,8,23,-37.7609,145.2163,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-22",2010,11,22,-37.8016,145.2019,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.3554,145.8023,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.3944,145.6374,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.551,145.749,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-12",2012,11,12,-37.5722,145.7495,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-13",2012,11,13,-37.5923,145.7802,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.5824,145.7204,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.6103,145.7419,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.5202,145.5696,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.5324,145.5695,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-12",2012,11,12,-37.5583,145.6009,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-12",2012,11,12,-37.6567,145.7623,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-12",2012,11,12,-37.476,145.534,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.3906,145.1205,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.3757,145.1256,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.3622,145.1649,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.3532,145.1234,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.472,145.656,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-16",2012,11,16,-37.4567,145.1961,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-13",2012,11,13,-37.4998,145.4096,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-13",2012,11,13,-37.4402,145.3727,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-13",2012,11,13,-37.566,145.343,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.5006,145.7171,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-16",2012,11,16,-37.3768,145.2647,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-09",2012,11,9,-37.3435,145.6284,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-08",2012,11,8,-37.794,146.074,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-14",2012,11,14,-37.7341,146.1148,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-14",2012,11,14,-37.7316,146.0641,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-15",2012,11,15,-37.6608,146.0492,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-11-07",2012,11,7,-37.7657,145.8536,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2008-09-05",2008,9,5,-37.2924,142.5995,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-04-16",2013,4,16,-37.6123,145.0632,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-04-16",2013,4,16,-37.6215,145.0777,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-12-04",2012,12,4,-37.6383,144.9677,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-12-04",2012,12,4,-37.6383,144.9677,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-12-10",2006,12,10,-37.304,144.579,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-11-22",2010,11,22,-38.157,145.851,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-10-05",2010,10,5,-38.157,145.853,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2010-10-04",2010,10,4,-38.1308,145.9185,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-04",2011,2,4,-38.2042,146.1486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-04",2011,2,4,-38.2042,146.1486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-02-04",2011,2,4,-38.2042,146.1486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-12-07",2011,12,7,-38.3965,141.5668,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
